02:05:56.334 PCB:10617.14 TB:57.02 TS:75.53 Ratio:-1.32 Diff:0 Spread:0.0154 BP:10615.5 BDF:0
02:05:57.338 PCB:10617.18 TB:108.22 TS:67 Ratio:1.62 Diff:0.04 Spread:0.0158 BP:10615.5 BDF:0
05:23:01.657 PCB:9735.39 TB:11.92 TS:25.07 Ratio:-2.1 Diff:-0.04 Spread:0.0964 BP:9726 BDF:0
05:23:02.657 PCB:9735.31 TB:11.92 TS:18.68 Ratio:-1.57 Diff:-0.08 Spread:0.0956 BP:9726 BDF:0
05:23:03.658 PCB:9735.27 TB:11.92 TS:18.09 Ratio:-1.52 Diff:-0.04 Spread:0.0952 BP:9726 BDF:0
05:23:04.658 PCB:9735.27 TB:10.82 TS:18.48 Ratio:-1.71 Diff:0 Spread:0.0952 BP:9726 BDF:0
05:23:05.661 PCB:9735.27 TB:10.82 TS:18.48 Ratio:-1.71 Diff:0 Spread:0.1003 BP:9725.5 BDF:-0.5
05:23:06.658 PCB:9735.27 TB:11.92 TS:18.48 Ratio:-1.55 Diff:0 Spread:0.1003 BP:9725.5 BDF:0
05:23:07.663 PCB:9735.42 TB:7.88 TS:25.78 Ratio:-3.27 Diff:0.16 Spread:0.0968 BP:9726 BDF:0.5
05:23:08.656 PCB:9735.42 TB:7.88 TS:25.97 Ratio:-3.3 Diff:-0.01 Spread:0.0967 BP:9726 BDF:0
05:23:09.656 PCB:9735.41 TB:7.9 TS:27.17 Ratio:-3.44 Diff:-0.01 Spread:0.0966 BP:9726 BDF:0
05:23:10.657 PCB:9735.35 TB:3.79 TS:30.4 Ratio:-8.01 Diff:-0.06 Spread:0.096 BP:9726 BDF:0
05:23:11.657 PCB:9735.25 TB:3.79 TS:24.16 Ratio:-6.37 Diff:-0.1 Spread:0.1002 BP:9725.5 BDF:-0.5
05:23:12.660 PCB:9735.14 TB:3.79 TS:22.69 Ratio:-5.98 Diff:-0.11 Spread:0.0939 BP:9726 BDF:0.5
05:23:13.662 PCB:9735.34 TB:3.79 TS:32.3 Ratio:-8.51 Diff:0.2 Spread:0.0959 BP:9726 BDF:0
